70	164	320	497	719	1021	1374	1728	2215	2639	3145	3704	4231	4849	5423	6001	6630	7207	7814	8431	9074	9702	10205	10805	11393	11959	12484	12946	13425	13853	14254	14629	14912	15308	15571	15817	15997	16172	16198	16227	16207	16344	16315	16289	16180	16085	16005	15776	15553	15274	14999	14686	14365	14045	13776	13418	13086	12793	12475	12123	11791	11351	11070	10757	10459	10174	9861	10148	10162	10045	9836	9566	9271	8960	8618	8309	7954	7549	7162	6675	6197	5739	5328	4947	4555	4184	3875	3603	3311	3003	2788	2545	2286	2100	1911	1729	1548	1412	1274	1146	1052	966	859	765	700	637	570	516	454	404	360	330	299	261	230	212	194	180	166	145	
70	145	288	472	741	1042	1383	1780	2210	2703	3222	3757	4309	4933	5532	6206	6828	7439	8030	8638	9317	9954	10720	11415	12075	12628	13222	13714	14279	14716	15179	15532	15926	16213	16513	16700	16947	17161	17223	17268	17232	17170	17025	16896	16672	16542	16339	16118	15864	15623	15330	14963	14604	14238	13807	13328	12867	12399	11963	11536	11128	10690	10266	9874	10155	10113	10029	9912	9628	9276	8955	8576	8157	7813	7482	7122	6836	6555	6291	5988	5700	5416	5138	4850	4567	4275	4011	3736	3472	3204	2954	2663	2395	2164	1954	1748	1574	1414	1284	1153	1037	937	850	771	698	631	560	514	459	415	373	339	307	271	230	209	188	164	154	143	
70	163	300	478	720	1042	1382	1805	2221	2700	3196	3786	4368	5005	5590	6222	6932	7610	8329	9005	9644	10254	10921	11602	12181	12696	13261	13804	14267	14705	15180	15549	15821	16195	16564	16732	16983	17207	17215	17210	17270	17339	17343	17369	17328	17189	17088	16856	16612	16439	16154	16009	15728	15392	15080	14720	14416	14015	13657	13191	12775	12308	11834	11347	10865	10432	9940	10066	9975	9712	9307	8851	8319	7796	7257	6707	6191	5735	5223	4755	4323	3932	3583	3228	2959	2683	2454	2229	2021	1855	1698	1560	1422	1290	1185	1080	989	895	814	740	672	606	544	503	442	388	347	312	281	255	231	206	190	168	152	137	123	106	97	85	
70	156	294	480	696	974	1321	1720	2181	2660	3173	3716	4294	4905	5481	6126	6729	7343	8011	8686	9334	10012	10807	11444	12283	12930	13595	14187	14845	15510	16013	16556	17042	17440	17838	18148	18427	18545	18664	18748	18684	18655	18693	18557	18486	18520	18307	18081	17934	17644	17372	17073	16673	16199	15797	15333	14793	14258	13666	13040	12444	11861	11250	10550	10016	9458	9320	9016	8620	8170	7691	7152	6673	6172	5701	5201	4754	4297	3899	3563	3214	2933	2656	2415	2163	1945	1760	1567	1406	1258	1125	1045	957	858	771	693	628	562	499	445	406	356	304	265	249	220	200	183	169	156	141	124	112	107	99	88	75	66	61	56	
70	155	309	465	698	970	1305	1700	2153	2621	3149	3696	4313	4932	5550	6233	6949	7641	8324	8969	9540	10141	10761	11336	11902	12459	13027	13448	13960	14354	14685	15045	15409	15765	16072	16317	16520	16742	16863	16950	17107	17160	17106	17089	17005	17007	16851	16711	16590	16347	16126	15877	15626	15267	14822	14417	13986	13462	13037	12604	12147	11715	11245	10802	10291	9830	9942	9865	9614	9333	8985	8494	7974	7495	7052	6571	6187	5806	5404	5014	4669	4349	4073	3759	3494	3241	3009	2817	2625	2442	2261	2070	1894	1714	1558	1424	1282	1140	1030	907	816	731	660	595	531	481	436	398	356	321	289	270	241	225	211	188	165	152	143	125	
70	153	298	492	750	1055	1395	1766	2197	2667	3152	3770	4326	4902	5571	6127	6749	7353	8077	8798	9471	10180	10905	11520	12081	12660	13190	13740	14174	14687	15040	15533	15940	16196	16462	16644	16773	16757	16721	16739	16787	16682	16651	16466	16371	16167	16054	15972	15748	15567	15368	15221	15013	14834	14548	14273	14026	13628	13253	12860	12530	12102	11652	11203	10717	10272	9830	9944	9787	9488	9135	8695	8312	7862	7419	7054	6647	6261	5894	5510	5050	4661	4358	4015	3722	3413	3102	2795	2530	2299	2085	1880	1725	1561	1419	1286	1173	1064	965	871	783	696	624	567	514	467	411	373	338	310	273	249	228	208	183	168	152	138	125	111	
70	148	280	456	701	1002	1337	1703	2135	2616	3116	3601	4137	4751	5345	5976	6598	7193	7813	8446	9115	9690	10288	10902	11528	12082	12509	12989	13437	13851	14241	14574	15041	15390	15738	15935	16065	16188	16291	16355	16257	16127	16018	15802	15541	15269	14987	14675	14339	13950	13584	13234	12773	12434	12080	11659	11263	10910	10556	10195	9875	10305	10505	10593	10612	10537	10435	10280	10133	9937	9706	9445	9184	8826	8493	8089	7736	7400	7040	6706	6354	5992	5635	5328	5071	4781	4508	4257	4028	3832	3633	3473	3254	3083	2904	2713	2536	2364	2183	2045	1888	1749	1612	1488	1354	1213	1093	967	881	796	700	637	585	527	477	428	383	348	315	275	
70	167	311	516	769	1070	1418	1837	2289	2806	3294	3835	4413	5013	5636	6327	7023	7741	8422	9052	9632	10286	10890	11527	12109	12590	13136	13520	14040	14530	14987	15426	15894	16247	16518	16770	16822	16990	17012	17003	16898	16734	16571	16470	16268	16152	15990	15694	15415	15102	14731	14476	14173	13839	13407	13035	12630	12235	11887	11513	11121	10782	10440	10098	9765	10061	10047	9863	9619	9308	8923	8590	8237	7867	7505	7109	6767	6393	6011	5698	5374	5050	4695	4413	4130	3823	3580	3355	3130	2941	2721	2538	2376	2217	2058	1896	1750	1593	1431	1288	1158	1057	948	835	753	686	613	541	491	430	384	348	310	279	255	228	209	190	159	142	
70	159	291	498	719	998	1321	1680	2086	2564	3056	3586	4206	4876	5612	6328	6959	7615	8359	9025	9735	10412	11055	11750	12345	12921	13432	14010	14509	14973	15394	15760	16156	16580	16841	16982	17138	17352	17413	17415	17334	17365	17276	17272	17152	17083	16890	16667	16539	16299	16058	15828	15515	15136	14800	14439	14011	13677	13260	12817	12309	11841	11366	10930	10466	9999	10121	9951	9608	9175	8715	8267	7815	7437	6952	6508	6029	5562	5140	4740	4391	4010	3655	3288	2954	2658	2395	2164	1923	1749	1588	1430	1272	1124	1015	906	817	725	665	596	543	475	417	380	337	297	269	244	216	199	185	169	157	144	126	110	104	94	88	83	
70	155	297	460	675	987	1333	1690	2090	2550	3015	3538	4102	4660	5306	5932	6523	7185	7822	8457	9126	9791	10403	11044	11742	12351	12939	13583	14082	14624	15117	15628	16019	16262	16586	16875	16997	17243	17316	17380	17388	17470	17395	17376	17305	17142	16929	16736	16509	16266	15890	15569	15240	14929	14532	14275	13969	13516	13113	12711	12155	11774	11294	10796	10341	9888	10097	10023	9837	9487	9154	8752	8320	7918	7428	6984	6573	6184	5770	5321	4887	4506	4057	3674	3340	3016	2731	2467	2199	1966	1774	1598	1418	1277	1169	1064	946	864	768	682	612	550	498	456	406	363	334	300	273	254	230	207	194	172	156	141	123	110	98	92	
70	168	299	473	699	1030	1385	1765	2200	2674	3212	3718	4318	4896	5486	6097	6692	7318	7928	8477	9100	9668	10253	10799	11340	11795	12346	12778	13235	13608	14006	14311	14596	14878	15047	15167	15323	15303	15262	15251	15158	15060	15024	14946	14825	14758	14675	14441	14253	14062	13802	13562	13265	12950	12748	12439	12106	11760	11445	11084	10766	10499	10283	9974	10499	10657	10730	10696	10605	10456	10349	10100	9874	9562	9315	8951	8654	8255	7850	7434	7030	6652	6241	5859	5478	5102	4719	4362	4038	3741	3471	3232	2982	2787	2573	2373	2177	2010	1840	1694	1547	1430	1322	1210	1094	1010	923	830	761	693	636	584	531	476	426	395	355	324	285	259	
70	171	305	500	746	1057	1351	1776	2283	2799	3377	3949	4539	5185	5811	6455	7145	7928	8661	9368	10061	10729	11341	11938	12562	13040	13510	13934	14394	14783	15164	15452	15689	16008	16236	16520	16666	16857	16925	17034	17039	17131	17000	16939	16802	16635	16486	16289	16073	15777	15469	15154	14880	14521	14172	13756	13425	13090	12820	12476	12025	11647	11256	10846	10436	9973	10213	10152	9887	9557	9123	8667	8217	7704	7236	6784	6289	5811	5376	4946	4508	4128	3785	3431	3127	2864	2596	2360	2134	1933	1756	1583	1439	1318	1194	1088	969	885	803	719	639	571	512	452	400	367	337	301	272	251	223	201	181	165	148	124	117	104	93	79	
70	156	287	459	695	972	1309	1720	2155	2612	3096	3642	4204	4814	5386	6009	6649	7364	8037	8669	9291	9886	10509	11183	11734	12263	12828	13389	13938	14547	15052	15472	15915	16210	16563	16882	17050	17185	17406	17365	17293	17337	17179	16943	16705	16519	16275	16065	15848	15598	15311	14981	14735	14416	14062	13730	13434	13137	12817	12399	11943	11556	11197	10764	10335	9957	10114	9945	9634	9199	8827	8422	8035	7634	7220	6809	6480	6114	5667	5293	4964	4695	4396	4130	3901	3666	3465	3233	3007	2774	2554	2327	2135	1925	1723	1569	1428	1294	1168	1056	958	849	763	683	600	552	501	448	404	366	326	297	269	239	217	192	174	162	145	127	
70	162	291	513	753	1033	1389	1771	2194	2635	3145	3647	4166	4708	5311	5870	6486	7071	7654	8258	8818	9393	9891	10322	10839	11403	11887	12281	12754	13104	13390	13752	14003	14326	14547	14687	14959	15055	15152	15184	15118	15045	14963	14902	14757	14610	14494	14331	14114	13947	13709	13496	13214	12958	12661	12441	12227	11932	11616	11322	11059	10795	10498	10241	9961	10465	10659	10695	10588	10422	10236	9993	9663	9336	9078	8797	8614	8266	7989	7777	7509	7220	6889	6550	6263	5896	5508	5154	4844	4466	4096	3737	3455	3183	2919	2695	2465	2257	2084	1910	1756	1619	1472	1351	1263	1164	1037	947	858	789	722	650	579	523	483	441	407	374	330	301	
70	179	324	526	757	1031	1385	1754	2149	2575	3038	3509	4034	4629	5234	5808	6480	7089	7761	8362	8961	9550	10118	10650	11249	11837	12348	12824	13339	13820	14219	14599	14853	15140	15437	15700	15973	16205	16464	16706	16851	16904	16997	17078	17132	17083	16966	16784	16639	16445	16206	16098	15849	15625	15230	14918	14461	14035	13559	13118	12676	12252	11744	11229	10819	10352	9945	9972	9785	9455	9044	8611	8171	7772	7340	6920	6471	6098	5742	5356	4986	4645	4343	4073	3786	3536	3260	3020	2793	2594	2407	2226	2038	1882	1718	1566	1425	1305	1190	1079	974	890	785	715	637	567	505	450	403	359	316	286	250	228	215	193	177	160	139	126	
70	158	299	467	717	1030	1376	1781	2272	2754	3272	3824	4440	5046	5723	6338	6981	7570	8208	8780	9442	10093	10707	11283	11865	12429	12948	13415	13833	14208	14576	14923	15236	15498	15668	15785	15873	15887	15896	15859	15719	15601	15417	15200	15003	14755	14496	14254	13997	13746	13438	13233	13081	12786	12463	12238	11965	11727	11421	11088	10817	10468	10157	9921	10383	10494	10408	10310	10050	9779	9472	9168	8838	8591	8299	7961	7692	7364	7042	6741	6454	6131	5884	5585	5302	5048	4772	4540	4258	3987	3777	3531	3312	3106	2880	2692	2505	2345	2182	2031	1866	1743	1624	1507	1399	1307	1208	1127	1039	951	880	801	725	661	612	551	499	450	412	378	
70	167	330	525	760	1079	1441	1804	2239	2694	3240	3855	4491	5132	5745	6380	6979	7627	8207	8849	9468	10081	10645	11243	11805	12404	12966	13494	13991	14440	14864	15294	15725	16100	16378	16711	16943	17205	17393	17482	17536	17548	17424	17308	17260	17090	16852	16639	16399	16081	15741	15416	15013	14640	14280	13823	13382	12900	12460	12064	11638	11216	10766	10296	9863	10095	10023	9802	9590	9202	8854	8472	8040	7619	7257	6857	6458	6056	5621	5317	4960	4655	4367	4083	3830	3568	3289	3036	2779	2530	2316	2100	1921	1735	1581	1443	1314	1211	1104	1028	932	851	779	708	647	577	519	465	414	376	346	300	272	249	230	214	196	175	156	135	
70	158	310	500	744	1003	1375	1770	2135	2581	3055	3579	4127	4709	5319	5927	6571	7200	7894	8562	9135	9730	10330	10906	11422	12046	12655	13172	13663	14064	14560	14979	15412	15766	15972	16186	16436	16597	16815	16984	16987	17051	17016	16920	16695	16650	16406	16149	15898	15678	15458	15145	14848	14558	14207	13855	13503	13109	12738	12265	11845	11490	11086	10711	10347	9980	10264	10325	10230	10065	9813	9577	9298	8984	8619	8211	7741	7246	6720	6241	5711	5281	4852	4370	3951	3588	3249	2962	2666	2406	2166	1946	1753	1569	1402	1275	1140	1020	928	843	762	681	614	557	505	447	403	356	318	291	261	233	212	198	167	151	133	119	112	99	
70	159	308	487	741	1013	1351	1739	2179	2636	3176	3744	4334	4920	5554	6204	6865	7550	8151	8777	9386	10006	10638	11238	11843	12449	13126	13688	14201	14680	15146	15529	15826	16314	16617	16890	17221	17443	17682	17903	18065	18150	18125	17966	17851	17700	17490	17286	17111	16848	16561	16238	15943	15501	15102	14697	14230	13820	13428	13087	12572	12053	11620	11167	10732	10185	9764	9824	9714	9374	8854	8380	7896	7384	6855	6351	5870	5418	4941	4479	4072	3738	3368	3058	2764	2513	2256	2014	1830	1639	1476	1344	1208	1106	984	878	771	692	612	547	483	445	395	345	310	287	261	243	214	188	169	158	141	129	117	105	96	85	76	69	
70	172	284	464	675	964	1294	1678	2137	2600	3109	3622	4234	4834	5414	5997	6615	7245	7889	8476	9010	9588	10187	10728	11235	11756	12223	12698	13246	13681	14103	14488	14866	15143	15386	15519	15618	15783	15890	15810	15758	15759	15594	15483	15400	15262	15060	14847	14640	14453	14252	13983	13764	13486	13172	12845	12502	12164	11819	11517	11207	10929	10555	10195	9784	10066	10044	9885	9628	9394	9144	8907	8632	8367	8141	7870	7585	7342	7093	6809	6541	6251	5898	5630	5331	5015	4747	4489	4222	3956	3698	3504	3287	3117	2923	2749	2540	2385	2249	2122	1970	1798	1629	1475	1336	1208	1093	975	867	778	719	647	580	516	463	421	375	335	302	280	
