0	5	22	58	101	168	263	423	582	811	1087	1410	1772	2179	2688	3211	3788	4440	5177	5941	6745	7642	8687	9677	10778	11938	13143	14442	15780	17153	18568	19967	21455	22913	24407	25939	27469	29007	30677	32315	33978	35579	37237	38837	40454	42093	43676	45287	46871	48433	49964	51485	52943	54383	55745	57131	58471	59777	61050	62346	63559	64796	65918	67025	68117	69136	70139	71175	72160	73076	73948	74812	75640	76432	77214	77915	78529	79179	79782	80354	80951	81523	82061	82575	83051	83539	83988	84378	84767	85167	85526	85838	86172	86448	86711	86962	87196	87375	87584	87767	87955	88117	88249	88392	88514	88629	88755	88859	88966	89049	89131	89197	89259	89329	89380	89424	89470	89508	89545	89584	
0	7	34	54	109	178	295	424	568	806	1089	1410	1806	2240	2729	3321	3943	4631	5431	6261	7177	8063	9074	10185	11358	12505	13783	15044	16427	17784	19293	20811	22287	23825	25503	27099	28792	30392	31991	33668	35300	36929	38568	40181	41869	43520	45168	46800	48416	49995	51491	53047	54558	56001	57448	58846	60183	61482	62676	63874	65070	66224	67305	68325	69376	70270	71189	72108	72985	73843	74731	75493	76256	77009	77678	78335	78945	79552	80128	80678	81206	81688	82139	82588	83008	83405	83793	84156	84541	84858	85186	85475	85745	86000	86262	86519	86739	86961	87161	87385	87566	87725	87891	88041	88194	88334	88469	88587	88701	88803	88900	88976	89059	89141	89214	89282	89344	89408	89443	89488	
0	7	20	47	98	162	257	394	578	817	1077	1406	1766	2172	2680	3224	3880	4536	5272	6024	6883	7761	8770	9785	10853	12048	13189	14467	15800	17108	18483	19960	21381	22806	24368	25793	27290	28774	30290	31865	33348	34846	36412	37927	39466	40894	42396	43826	45288	46770	48180	49544	50940	52230	53542	54816	56079	57338	58544	59685	60928	62063	63225	64302	65379	66443	67477	68453	69389	70293	71194	72091	72952	73812	74592	75381	76100	76778	77440	78102	78730	79361	79919	80451	80982	81473	81937	82418	82890	83319	83732	84135	84506	84866	85216	85531	85839	86115	86373	86644	86864	87076	87294	87522	87683	87848	88022	88182	88322	88455	88566	88690	88803	88896	89014	89110	89183	89257	89324	89374	
0	12	35	67	110	170	275	415	606	822	1062	1401	1724	2142	2640	3159	3749	4407	5153	5957	6819	7767	8687	9728	10829	12051	13329	14604	16044	17442	18956	20466	22047	23619	25251	26920	28645	30390	32086	33760	35542	37295	39017	40827	42543	44177	45871	47619	49229	50933	52602	54169	55742	57317	58821	60224	61621	62969	64336	65622	66891	68152	69329	70470	71626	72629	73606	74546	75467	76347	77167	78002	78776	79521	80175	80857	81458	82061	82597	83109	83566	84018	84464	84844	85229	85604	85945	86240	86517	86795	87051	87297	87506	87699	87910	88081	88254	88412	88526	88662	88767	88877	88979	89072	89155	89230	89282	89341	89400	89446	89488	89531	89571	89611	89634	89662	89686	89712	89726	89748	
0	5	21	55	103	180	308	466	631	875	1167	1498	1888	2318	2817	3363	4045	4772	5537	6336	7245	8190	9253	10333	11490	12721	13992	15281	16707	18175	19650	21069	22592	24163	25798	27422	28987	30651	32294	33991	35629	37259	38962	40532	42245	43866	45419	47048	48673	50240	51724	53249	54790	56240	57647	59073	60414	61757	63053	64317	65565	66684	67816	68867	69864	70815	71747	72601	73456	74286	75134	75864	76567	77258	77841	78411	78950	79488	79983	80390	80850	81264	81649	81991	82302	82625	82933	83226	83514	83780	84055	84311	84543	84739	84949	85163	85333	85483	85649	85825	85989	86130	86255	86400	86559	86701	86820	86946	87064	87174	87252	87359	87457	87544	87641	87719	87817	87896	87994	88079	
0	8	25	51	98	164	264	381	538	774	1068	1402	1777	2194	2650	3236	3833	4509	5242	6092	6966	7946	8954	9996	11197	12378	13655	15007	16431	17807	19255	20816	22319	23947	25546	27260	28964	30663	32312	34083	35765	37593	39245	41003	42660	44286	45920	47600	49250	50834	52401	53916	55410	56851	58303	59658	61010	62294	63570	64842	66061	67235	68380	69444	70477	71489	72476	73437	74392	75221	76058	76849	77596	78318	79004	79702	80403	81003	81604	82188	82758	83259	83744	84201	84639	85027	85398	85745	86068	86382	86682	86949	87188	87413	87607	87808	87987	88136	88294	88444	88563	88680	88773	88864	88962	89041	89111	89165	89224	89284	89348	89393	89453	89486	89528	89563	89594	89625	89651	89674	
0	9	19	48	91	150	242	355	526	730	987	1299	1682	2129	2607	3184	3807	4460	5257	6085	6965	7869	8886	9993	11058	12186	13420	14693	15998	17332	18657	20068	21542	23072	24600	26172	27728	29396	31021	32623	34227	35796	37401	39048	40610	42117	43725	45242	46732	48252	49721	51166	52597	53973	55353	56683	57983	59268	60472	61652	62809	63943	65055	66135	67133	68123	69139	70103	71062	71951	72805	73606	74419	75215	75916	76628	77310	77934	78528	79146	79713	80245	80749	81218	81674	82126	82555	82909	83263	83624	83947	84218	84493	84738	84995	85222	85420	85617	85789	85956	86125	86283	86420	86530	86664	86789	86903	87006	87112	87190	87282	87369	87438	87509	87589	87665	87721	87791	87864	87912	
0	3	24	59	106	183	279	428	619	860	1143	1489	1887	2323	2789	3369	3981	4682	5458	6261	7196	8221	9232	10371	11505	12721	14002	15268	16685	18022	19484	20995	22556	24259	25893	27612	29309	31032	32801	34615	36292	37966	39632	41365	43194	44963	46644	48246	49852	51453	53066	54581	56115	57619	59102	60551	61847	63142	64384	65598	66771	67825	68877	69936	70887	71881	72794	73686	74511	75274	75984	76666	77383	78008	78643	79219	79750	80294	80792	81255	81697	82111	82534	82911	83261	83585	83900	84212	84501	84781	85034	85300	85536	85740	85955	86149	86327	86500	86700	86851	86975	87115	87246	87362	87476	87572	87674	87774	87864	87948	88023	88097	88163	88224	88303	88374	88425	88494	88553	88604	
0	4	26	58	101	184	306	436	604	854	1117	1424	1809	2221	2728	3327	3912	4602	5296	6132	7054	7985	8975	10096	11243	12449	13783	15094	16530	17966	19489	21044	22694	24341	25938	27687	29469	31274	33033	34915	36710	38525	40310	42172	44012	45830	47610	49312	51046	52781	54431	56025	57614	59195	60689	62251	63724	65069	66383	67689	68826	70030	71163	72282	73289	74279	75186	76074	76901	77705	78399	79051	79710	80341	80927	81478	82043	82559	82991	83421	83824	84232	84572	84895	85257	85578	85857	86161	86457	86687	86907	87118	87314	87486	87676	87840	87985	88135	88283	88411	88551	88684	88798	88894	88990	89066	89148	89221	89296	89339	89391	89443	89484	89527	89566	89598	89627	89662	89685	89703	
0	7	22	57	100	163	242	352	499	681	936	1233	1607	2023	2496	3008	3643	4339	5076	5872	6750	7691	8626	9672	10836	12017	13205	14445	15778	17169	18558	20105	21589	23206	24827	26444	28111	29908	31603	33285	35014	36783	38545	40383	42092	43807	45517	47216	48917	50538	52147	53678	55137	56726	58226	59733	61182	62549	63889	65176	66395	67589	68752	69901	70966	72005	72979	73984	74929	75727	76514	77292	78056	78760	79434	80096	80703	81273	81796	82343	82805	83278	83691	84086	84475	84827	85163	85494	85783	86089	86359	86623	86858	87079	87274	87462	87628	87778	87931	88079	88204	88327	88435	88534	88632	88731	88824	88911	88986	89059	89123	89188	89239	89290	89335	89372	89423	89454	89491	89522	
0	10	25	56	106	175	260	395	551	761	1010	1292	1606	2015	2494	3002	3584	4228	4906	5685	6482	7393	8359	9397	10557	11737	12979	14322	15693	17160	18582	20061	21637	23192	24789	26435	28086	29690	31340	33033	34680	36370	38080	39784	41429	43150	44851	46459	48136	49775	51352	52984	54473	55935	57309	58715	60059	61336	62565	63732	64890	66049	67132	68177	69208	70202	71175	72057	72942	73742	74556	75364	76078	76775	77441	78107	78676	79278	79859	80394	80890	81406	81879	82370	82816	83223	83622	83964	84347	84697	85010	85315	85609	85864	86112	86345	86567	86783	87004	87210	87394	87587	87760	87939	88091	88242	88387	88531	88662	88775	88878	88981	89048	89135	89218	89277	89348	89415	89461	89512	
0	8	24	53	86	147	237	387	582	783	1041	1366	1720	2131	2597	3129	3759	4380	5126	5944	6791	7713	8647	9639	10764	11860	13040	14288	15570	16835	18185	19516	20894	22324	23740	25198	26654	28138	29566	31107	32590	34176	35722	37316	38852	40336	41851	43373	44810	46271	47742	49232	50621	52051	53375	54714	55990	57285	58597	59809	61013	62198	63407	64464	65510	66540	67522	68523	69466	70375	71215	71989	72779	73486	74187	74894	75564	76199	76817	77429	77957	78505	78989	79443	79862	80308	80734	81117	81493	81818	82171	82485	82830	83131	83422	83718	83972	84235	84478	84726	84939	85139	85359	85547	85742	85925	86088	86257	86413	86556	86702	86854	86992	87135	87262	87382	87504	87612	87726	87845	
0	8	16	41	90	178	276	389	561	786	1054	1406	1780	2213	2707	3291	3937	4665	5404	6219	7113	8092	9116	10174	11370	12584	13834	15211	16621	17962	19387	20934	22435	23964	25634	27313	28866	30565	32182	33801	35428	37056	38690	40268	41861	43381	44973	46378	47868	49327	50768	52141	53494	54804	56147	57481	58731	59940	61095	62246	63278	64337	65355	66389	67335	68265	69168	70088	70949	71702	72511	73301	74017	74768	75447	76061	76676	77288	77879	78413	78973	79503	79975	80407	80821	81242	81646	82023	82408	82752	83112	83385	83707	84020	84289	84537	84776	85014	85255	85483	85665	85861	86043	86242	86418	86622	86781	86932	87095	87231	87366	87527	87655	87794	87923	88043	88151	88262	88353	88453	
